63;3.294118;6.176471;4.320820
64;3.294118;5.994118;4.360957
65;3.294118;5.882353;4.272836
66;3.629412;5.902941;4.295675
67;3.358824;6.005882;4.244118
68;3.255882;6.111765;4.139503
69;3.358824;6.111765;4.224798
70;3.302941;5.867647;4.167128
71;3.585294;6.294117;4.265918
72;3.620588;6.085294;4.192273
73;3.358824;6.032353;4.211880
74;3.358824;6.032353;4.104498
75;3.358824;6.282353;4.223471
76;3.452941;6.135294;4.376471
77;3.423529;6.300000;4.275259
78;3.641176;6.073529;4.456459
79;3.535294;6.097059;4.170300
80;3.535294;6.382353;4.214417
81;3.500000;6.191176;4.387774
82;3.500000;6.097059;4.249020
83;3.500000;6.126471;4.382410
84;3.585294;5.797059;4.289446
85;3.641176;6.017647;4.354210
86;3.770588;6.041176;4.352422
87;3.770588;6.005882;4.483968
88;3.479412;6.091177;4.364994
89;3.235294;6.217647;4.644925
90;3.235294;6.138235;4.196481
91;3.235294;6.194118;4.166263
92;3.455882;6.102941;4.049654
93;3.335294;6.173530;4.131315
94;3.235294;6.138235;4.088640
95;3.408823;5.811765;4.229353
96;3.223529;6.008823;4.045560
97;3.526471;6.250000;4.359919
98;2.823529;6.188235;4.018801
99;2.823529;6.094118;4.206632
100;3.285294;6.061765;4.249482
101;3.382353;6.591177;4.168108
102;3.285294;6.000000;4.116032
103;3.382353;6.188235;4.161303
104;3.411765;6.079412;4.179643
105;3.185294;5.688235;3.971281
106;3.314706;6.332353;4.320357
107;3.314706;6.535294;4.196712
108;3.094118;6.055882;4.253807
109;3.094118;6.261765;4.292849
110;3.094118;6.000000;4.069896
111;3.335294;6.120588;4.037774
112;3.582353;6.052941;4.153461
113;3.470588;6.485294;4.413437
114;3.700000;5.629412;4.292849
115;3.270588;6.591177;4.278085
116;3.529412;5.961765;4.194810
117;3.270588;6.361765;4.178604
118;3.452941;6.317647;4.344694
119;3.414706;6.132353;4.311303
120;3.414706;6.152941;4.418340
121;3.626471;6.291176;4.332410
122;3.270588;6.708824;4.310842
123;3.211765;6.200000;4.111763
124;3.211765;6.247059;4.103230
125;3.211765;6.017647;3.990484
126;3.220588;6.155882;4.087831
127;3.211765;6.158823;4.347751
128;3.441176;6.238235;4.500692
129;2.952941;5.897059;4.295041
130;3.041177;6.197059;4.415974
131;2.952941;6.241177;4.202596
132;3.102941;6.379412;4.205363
133;3.408823;5.991177;4.195329
134;3.408823;6.026471;4.378375
135;3.041177;5.844118;4.049424
136;3.041177;6.044117;4.114937
137;3.361765;5.608823;4.255306
138;3.020588;5.664706;3.984660
139;3.070588;6.005882;4.128028
140;3.091177;6.414706;4.219665
141;3.841177;5.755882;4.325432
142;2.914706;5.994118;4.503114
143;3.523530;6.267647;4.263726
144;3.370588;5.852941;4.308478
145;3.370588;5.720588;4.196078
146;3.423529;5.926471;4.147865
147;3.423529;6.129412;4.255248
148;3.594118;5.667647;4.244234
149;3.526471;6.129412;4.372319
150;3.373529;5.785294;3.996366
151;3.461765;5.817647;4.099423
152;3.320588;6.105882;4.173990
153;3.064706;6.164706;4.369204
154;3.088235;5.973529;3.976817
155;3.502941;5.988235;4.083622
156;3.208823;5.905882;4.073472
157;3.150000;5.950000;4.132641
158;3.464706;6.188235;4.215456
159;3.114706;6.597059;3.976471
160;3.397059;5.597059;4.029642
161;3.267647;5.970588;4.202365
162;3.447059;5.982353;4.399711
163;3.476470;6.055882;4.352019
164;3.461765;6.405882;4.329988
165;3.129412;5.888235;4.222319
166;3.217647;6.182353;4.100692
167;3.385294;6.088235;4.492849
168;2.988235;6.650000;4.183218
169;2.988235;6.591177;4.321511
170;2.988235;6.282353;4.118166
171;3.397059;6.479412;4.236563
172;3.288235;6.335294;4.183736
173;3.288235;6.164706;4.007324
174;2.914706;5.894118;4.018685
175;3.288235;6.197059;4.198904
176;3.141176;6.114706;4.119722
177;3.141176;6.479412;4.042099
178;2.914706;6.479412;4.155651
179;2.914706;6.344118;4.411592
180;3.532353;6.300000;4.422665
181;2.914706;6.179412;4.343080
182;3.329412;6.670588;4.291984
183;2.914706;6.179412;4.458940
184;2.914706;6.150000;4.276932
185;3.508824;5.870588;4.256979
186;3.311765;6.032353;4.268108
187;3.514706;6.388235;4.401384
188;3.497059;6.344118;4.517531
189;3.223529;5.961765;4.181489
190;3.223529;6.173530;4.383045
191;3.291177;5.655882;4.104441
192;3.382353;5.917647;4.060669
193;3.223529;6.108823;4.449827
194;3.179412;6.205883;4.200404
195;3.179412;5.973529;4.177393
196;3.179412;5.979412;4.197462
197;3.508824;6.402941;4.161188
198;3.508824;5.902941;4.137543
199;3.491176;6.402941;4.360727
200;3.491176;6.041176;4.339043
201;3.250000;5.938235;4.287428
202;3.476470;5.964706;4.097232
203;3.258824;6.288235;4.244637
204;3.470588;5.902941;4.247808
205;3.447059;5.920588;4.168455
206;3.482353;6.041176;4.307670
207;3.361765;6.023530;4.175778
208;3.361765;6.114706;4.246367
209;3.432353;6.238235;4.292964
210;3.208823;6.382353;4.349077
211;3.241176;6.167647;4.272837
212;3.102941;6.055882;4.205883
213;3.150000;6.011765;4.029411
214;3.150000;6.035294;4.259343
215;3.150000;6.138235;4.003519
216;3.150000;6.438235;4.142791
217;3.150000;6.261765;4.224971
218;3.426471;5.747059;4.154787
219;3.361765;5.879412;4.208534
220;3.511765;5.823529;4.329411
221;3.570588;5.935294;4.415628
222;3.614706;6.044117;4.392503
223;3.541177;5.897059;4.493022
224;3.514706;5.926471;4.456920
225;3.447059;5.923530;4.099308
226;3.447059;6.076470;4.124279
227;3.123529;6.085294;4.228489
228;3.367647;6.047059;4.128085
229;3.020588;5.997059;4.089043
230;3.085294;6.029412;4.249367
231;3.085294;6.126471;4.013149
232;3.285294;5.888235;4.170299
233;3.226470;6.144118;4.152365
234;3.070588;5.861765;3.917186
235;2.950000;6.050000;3.954441
236;2.897059;6.050000;3.977797
237;3.264706;6.017647;4.041523
238;3.208823;6.170588;4.162975
239;3.267647;6.114706;4.256862
240;3.267647;6.079412;4.246367
241;3.191176;6.367647;4.387429
242;3.394118;6.100000;4.290715
243;3.114706;5.908823;3.972491
244;3.105882;6.073529;3.956804
245;3.070588;6.052941;4.181719
246;3.188235;6.302941;4.332238
247;3.188235;6.114706;4.133102
248;3.229412;5.976470;4.305480
249;3.229412;6.114706;4.192387
250;3.229412;5.935294;4.358016
251;3.020588;6.023530;4.037889
252;3.188235;6.285294;4.241638
253;3.020588;5.958824;4.145329
254;3.020588;5.700000;4.028085
255;3.020588;6.302941;3.990543
256;3.020588;6.164706;4.066551
257;3.476470;6.108823;4.227163
258;2.976470;5.926471;4.252941
259;3.350000;6.179412;4.244694
260;3.141176;6.364706;4.250460
261;3.141176;6.205883;3.942964
262;3.264706;6.223529;3.881141
263;3.352941;6.252941;4.178027
264;3.141176;6.152941;4.171107
265;3.264706;6.117647;3.955652
266;3.141176;5.970588;4.014591
267;3.285294;6.214706;4.292273
268;3.252941;5.985294;4.171279
269;3.082353;6.117647;4.199884
270;3.279412;5.970588;4.117128
271;3.252941;5.432353;3.885755
272;3.220588;5.879412;4.185352
273;3.132353;6.020588;4.083103
274;3.370588;6.267647;4.157901
275;3.450000;6.079412;4.191522
276;3.144118;6.455883;4.059804
277;3.241176;5.673530;3.949712
278;3.241176;6.026471;4.234487
279;3.082353;6.488235;3.972146
280;3.241176;6.567647;4.247289
281;3.064706;6.150000;4.300057
282;3.082353;6.017647;4.025433
283;3.288235;6.114706;4.230680
284;2.991176;6.020588;4.009515
285;3.094118;6.194118;4.003171
286;3.391176;6.073529;4.365053
287;3.370588;6.208824;4.279296
288;3.370588;6.208824;4.207612
289;3.464706;6.035294;4.242444
290;3.258824;6.211765;4.076528
291;3.152941;6.120588;4.231372
292;3.247059;6.300000;4.027971
293;3.082353;6.164706;4.132181
294;3.070588;6.032353;4.290254
295;3.382353;6.132353;4.347636
296;3.417647;6.017647;4.170704
297;3.244118;6.229412;4.152998
298;3.514706;5.947059;4.218108
299;3.382353;6.023530;4.139678
300;3.235294;5.776471;3.966552
301;3.344118;6.361765;4.182526
302;3.514706;6.061765;4.345675
303;3.514706;6.005882;4.313553
304;3.514706;6.026471;4.370415
305;3.288235;6.129412;4.177682
306;3.205882;6.220588;4.355709
307;3.205882;5.991177;4.196367
308;3.241176;5.947059;4.278431
309;3.423529;6.623529;4.331141
310;3.241176;6.026471;4.236447
311;3.241176;6.014706;4.378893
312;3.282353;6.114706;4.446021
313;3.385294;6.344118;4.239735
314;3.397059;5.644118;4.084084
315;3.150000;5.855882;4.267589
316;3.326471;6.126471;4.189850
317;3.002941;6.282353;4.145790
318;3.002941;6.082353;4.060266
319;3.305882;6.067647;4.024164
320;3.379412;6.200000;4.359227
321;3.055882;5.702941;4.195502
322;3.450000;5.967647;4.487775
323;3.082353;6.067647;4.154382
324;3.338235;5.888235;4.289619
325;3.082353;5.735294;4.015571
326;3.338235;5.926471;4.125952
327;3.052941;5.988235;4.085409
328;3.055882;5.920588;4.211419
329;3.367647;5.894118;4.160265
330;3.055882;6.126471;4.188928
331;2.994118;6.329412;4.116090
332;3.082353;6.091177;4.131603
333;3.197059;6.091177;4.130854
334;2.994118;6.144118;4.126760
335;3.205882;6.188235;4.037255
336;3.150000;6.082353;4.168570
337;3.150000;6.650000;4.267993
338;3.352941;5.941176;4.298038
339;3.144118;5.861765;4.103519
340;3.144118;5.855882;4.113552
341;3.052941;6.650000;4.309804
342;3.052941;6.032353;4.115745
343;3.038235;6.252941;4.218166
344;3.144118;5.958824;4.280219
345;3.235294;6.000000;3.970185
346;3.235294;5.794117;4.087370
347;3.176471;6.200000;4.107382
348;3.326471;6.058824;4.392445
349;3.235294;6.420588;4.091003
350;3.426471;5.926471;4.353980
351;3.458823;5.876471;4.479872
352;3.682353;5.844118;4.216321
353;3.447059;6.082353;4.350519
354;3.461765;5.861765;4.283910
355;3.550000;6.264706;4.430161
356;3.500000;6.014706;4.510726
357;3.244118;5.761765;4.164071
358;3.070588;6.005882;4.361534
359;3.341177;6.155882;4.236966
360;3.161765;6.070588;4.027855
361;3.441176;5.861765;4.406401
362;3.470588;5.852941;4.261246
363;3.288235;5.855882;4.242503
364;3.470588;6.067647;4.128200
365;3.470588;6.017647;4.294752
366;2.988235;6.088235;4.140772
367;3.400000;5.820588;4.041060
368;3.320588;6.235294;4.133968
369;3.161765;6.073529;4.138063
370;3.535294;6.047059;4.432756
371;3.367647;6.273530;4.110726
372;2.817647;6.273530;4.272088
373;3.123529;6.247059;4.285697
374;3.135294;6.214706;4.136389
375;2.988235;5.773530;4.047462
376;3.161765;5.911765;4.091523
377;2.817647;5.711765;4.035006
378;2.817647;6.194118;4.126817
379;3.432353;6.044117;4.252307
380;3.411765;6.055882;4.259804
381;3.667647;6.232353;4.557958
382;3.135294;6.300000;4.269319
383;3.538235;6.273530;4.211996
384;3.614706;5.738235;4.203000
385;3.614706;6.052941;4.302537
386;3.508824;6.329412;4.316725
387;3.432353;5.897059;4.167821
388;2.817647;6.488235;4.057266
389;2.988235;6.044117;4.173010
390;3.217647;6.076470;4.270301
391;3.405882;6.147059;4.258246
392;3.161765;6.279412;4.120761
393;3.300000;5.750000;4.038005
394;3.223529;6.061765;4.123760
395;3.291177;5.861765;4.260092
396;3.738235;6.023530;4.398386
397;3.432353;6.047059;4.250807
398;3.467647;5.532353;4.152596
399;3.467647;6.326470;4.376355
400;3.497059;6.102941;4.579238
401;3.467647;5.964706;4.464301
402;3.467647;6.208824;4.512745
403;3.547059;5.847059;4.495673
404;3.608824;6.047059;4.396252
405;3.541177;5.976470;4.303634
406;3.255882;6.338235;4.326817
407;3.785294;5.894118;4.555652
408;3.455882;5.788235;4.337890
409;3.570588;5.920588;4.325490
410;3.570588;6.294117;4.436563
411;3.432353;6.023530;4.537659
412;3.779412;6.147059;4.435640
413;3.623529;5.905882;4.197117
414;3.623529;5.900000;4.362688
415;3.632353;6.132353;4.391695
416;3.623529;6.223529;4.281949
417;3.738235;5.882353;4.244348
418;3.770588;6.091177;4.560034
419;3.826471;6.261765;4.343483
420;3.702941;6.191176;4.361303
421;3.702941;6.261765;4.374567
422;3.538235;6.408823;4.440368
423;3.620588;6.367647;4.403690
424;3.620588;6.367647;4.441119
425;3.538235;5.976470;4.342503
426;3.779412;5.823529;4.338754
427;3.429412;6.197059;4.515744
428;3.802941;6.235294;4.411706
429;3.620588;6.335294;4.350923
430;3.620588;5.691176;4.481546
431;3.941176;6.176471;4.575029
432;3.585294;6.191176;4.383738
433;3.941176;6.311765;4.642560
434;3.941176;6.311765;4.767069
435;3.964706;5.850000;4.651904
436;3.941176;5.855882;4.462341
437;3.941176;6.264706;4.495559
438;3.776471;5.855882;4.439446
439;3.135294;5.826470;4.236506
440;3.511765;6.273530;4.341061
441;3.511765;5.864706;4.442733
442;3.511765;5.638235;4.472434
443;3.458823;5.841177;4.174971
444;2.617647;5.894118;4.022549
445;3.261765;6.058824;4.153863
446;3.552941;5.885294;4.371222
447;3.473529;6.008823;4.406631
448;3.547059;5.988235;4.212053
449;3.447059;5.335294;4.236621
450;3.552941;5.497059;4.311476
451;3.552941;6.002941;4.378316
452;3.564706;5.479412;4.187254
453;3.564706;5.897059;4.286620
454;3.564706;5.794117;4.236679
455;3.564706;6.035294;4.315167
456;3.655882;5.808824;4.363494
457;3.564706;5.620588;4.127048
458;3.576471;5.864706;4.213899
459;3.541177;6.382353;4.370357
460;3.308824;5.658823;4.224394
461;2.567647;6.026471;4.373357
462;3.376471;5.620588;4.215629
463;3.564706;5.920588;4.217359
464;3.335294;6.279412;4.459227
465;3.929412;6.108823;4.491638
466;3.714706;6.200000;4.402998
467;3.176471;6.232353;4.246482
468;3.550000;6.008823;4.392445
469;3.317647;5.914706;4.359227
470;3.176471;5.894118;4.290370
471;3.714706;6.426471;4.531257
472;3.923529;6.155882;4.487023
473;3.585294;5.985294;4.350634
474;3.585294;6.411765;4.485640
475;3.585294;6.026471;4.441811
476;3.520588;5.902941;4.511015
477;3.911765;6.044117;4.743251
478;3.670588;5.755882;4.635524
479;3.738235;6.064706;4.476758
480;3.794118;5.941176;4.485813
481;3.944118;5.473529;4.567590
482;3.473529;5.985294;4.309458
483;3.473529;6.029412;4.354038
484;3.858824;5.794117;4.401211
485;3.858824;5.941176;4.466379
486;3.285294;5.700000;4.219493
487;3.176471;5.785294;4.153172
488;3.297059;5.547059;4.191003
489;3.297059;6.170588;4.319608
490;3.297059;6.582353;4.216897
491;3.297059;5.805882;4.136679
492;3.452941;6.105882;4.144001
493;3.470588;6.302941;4.267358
494;3.473529;6.105882;4.386793
495;3.450000;5.935294;4.062341
496;3.297059;5.905882;4.210322
497;3.564706;6.105882;4.304787
498;3.397059;5.908823;4.094059
499;3.255882;5.826470;4.001211
500;3.255882;5.905882;4.177740
501;3.320588;4.776471;3.980911
502;3.320588;5.650000;4.121973
503;3.320588;6.152941;4.239504
504;3.620588;6.529412;4.441811
505;3.764706;6.182353;4.552999
506;3.773530;5.655882;4.387255
507;3.558824;6.102941;4.237196
508;3.626471;6.400000;4.339388
509;3.538235;5.811765;4.301729
510;3.573529;5.561765;4.007440
511;3.770588;6.558824;4.410842
512;3.458823;6.558824;4.498731
513;3.764706;5.973529;4.425722
514;3.405882;5.891177;4.187370
515;3.620588;5.676471;4.417070
516;3.335294;6.091177;4.226008
517;3.452941;5.811765;4.367474
518;3.402941;5.570588;4.045156
519;3.817647;5.802941;4.365686
520;3.929412;6.017647;4.389965
521;3.776471;5.835294;4.582526
522;3.770588;5.673530;4.400345
523;3.594118;6.291176;4.409573
524;3.373529;6.026471;4.140369
525;3.614706;5.967647;4.423011
526;3.614706;5.667647;4.462168
527;3.614706;5.888235;4.344752
528;3.397059;6.205883;4.330334
529;3.397059;5.538235;4.283794
530;3.397059;5.861765;4.366666
531;3.397059;6.438235;4.240888
532;3.397059;5.817647;4.376701
533;3.397059;5.941176;4.280450
534;3.564706;6.085294;4.431718
535;3.576471;6.085294;4.466955
536;3.773530;5.744118;4.381661
537;3.773530;5.864706;4.348039
538;3.614706;6.255882;4.561419
539;3.767647;5.967647;4.250519
540;3.767647;6.194118;4.448673
541;3.791177;6.191176;4.329873
542;3.791177;6.085294;4.576990
543;3.750000;5.738235;4.387544
544;3.473529;6.176471;4.427624
545;3.350000;6.147059;4.161649
546;3.452941;5.752941;4.312398
547;3.473529;5.802941;4.346539
548;3.670588;5.770588;4.338697
549;3.476470;6.402941;4.449596
550;3.476470;6.573529;4.410438
551;3.476470;6.008823;4.423068
552;3.426471;6.338235;4.168800
553;3.476470;5.820588;4.377855
554;3.426471;6.097059;4.165686
555;3.829412;5.147059;4.380680
556;3.829412;5.723529;4.520126
557;3.829412;5.723529;4.501500
558;3.738235;6.358823;4.478547
559;3.323529;6.341177;4.321569
560;3.738235;5.655882;4.349423
561;3.791177;6.085294;4.288871
562;3.473529;6.047059;4.425432
563;3.708823;6.194118;4.301384
564;3.708823;6.155882;4.406055
565;3.708823;6.085294;4.215571
566;3.764706;6.252941;4.421915
567;3.764706;5.711765;4.223413
568;3.805882;5.702941;4.400462
569;3.517647;6.029412;4.282756
570;3.517647;5.808824;4.329238
571;3.191176;6.241177;4.402999
572;3.517647;5.814706;4.182410
573;3.541177;5.414706;4.096194
574;3.473529;5.455883;4.229699
575;3.902941;6.120588;4.473125
576;3.870588;5.944118;4.508823
577;3.870588;5.632353;4.470472
578;3.473529;5.823529;4.203115
579;3.473529;5.797059;4.171280
580;3.770588;5.823529;4.427393
581;3.655882;5.735294;4.348501
582;3.655882;5.941176;4.388985
583;3.770588;5.976470;4.434256
584;3.394118;6.100000;4.427739
585;3.394118;5.791176;4.404960
586;3.644118;6.038235;4.504556
587;3.858824;6.252941;4.406517
588;3.950000;6.252941;4.586216
589;3.694118;5.441176;4.385295
590;3.355882;6.002941;4.561649
591;3.694118;5.711765;4.361418
592;3.694118;6.038235;4.488466
593;3.694118;5.797059;4.474452
594;3.758824;5.570588;4.445502
595;3.694118;5.923530;4.390947
596;3.694118;6.120588;4.380680
597;3.758824;6.014706;4.534603
598;3.700000;5.635294;4.398039
599;3.726470;5.785294;4.392907
600;3.350000;5.941176;4.413033
601;3.350000;5.858823;4.518685
602;3.670588;5.897059;4.478777
603;3.194118;5.982353;4.663380
604;3.779412;5.735294;4.430277
605;4.038235;6.229412;4.706863
606;3.747059;5.688235;4.497923
607;3.891176;5.950000;4.590023
608;3.576471;5.908823;4.569954
609;3.576471;5.811765;4.375375
610;3.926471;5.826470;4.569839
611;3.767647;5.920588;4.472087
612;3.258824;5.814706;4.447693
613;3.694118;6.376471;4.483506
614;3.573529;5.800000;4.442387
615;3.573529;6.111765;4.556344
616;3.573529;6.170588;4.520011
617;3.573529;5.864706;4.524913
618;3.535294;6.100000;4.302998
619;3.535294;5.920588;4.444174
620;3.535294;5.770588;4.261361
621;3.535294;6.123529;4.313149
622;3.535294;6.155882;4.441522
623;3.688235;6.141177;4.567417
624;3.585294;5.788235;4.293425
625;3.585294;6.023530;4.349077
626;3.626471;5.841177;4.614013
627;3.626471;5.702941;4.485178
628;3.585294;6.550000;4.465226
629;3.585294;5.758823;4.373818
630;3.585294;5.897059;4.341984
631;3.708823;5.879412;4.330622
632;3.658823;6.197059;4.423875
633;3.732353;5.711765;4.178720
634;3.538235;6.444118;4.385121
635;3.611765;6.150000;4.424740
636;3.429412;6.091177;4.227797
637;3.044118;5.702941;4.242272
638;3.429412;6.197059;4.306746
639;3.535294;5.488235;4.160668
640;3.732353;5.864706;4.242675
641;3.732353;6.097059;4.237313
642;3.538235;5.976470;4.384429
643;3.820588;6.050000;4.414532
644;3.797059;5.785294;4.336851
645;3.797059;5.685294;4.436677
646;3.820588;5.808824;4.516955
647;3.797059;5.670588;4.401269
648;3.532353;5.935294;4.521741
649;3.861765;5.685294;4.509285
650;3.394118;5.691176;4.341926
651;3.861765;5.564706;4.510669
652;3.547059;5.641177;4.293657
653;3.547059;5.761765;4.355594
654;3.405882;6.323529;4.237890
655;3.370588;5.497059;4.113323
656;2.835294;5.750000;4.443426
657;3.764706;5.447059;4.251615
658;3.788235;5.541176;4.263610
659;3.817647;5.573529;4.371107
660;3.697059;5.991177;4.473760
661;3.664706;5.605882;4.267243
662;3.764706;5.879412;4.358419
663;3.617647;5.476470;4.256920
664;3.617647;5.905882;4.368281
665;3.829412;5.691176;4.414995
666;3.764706;5.679412;4.236217
667;3.764706;6.094118;4.225951
668;3.764706;6.094118;4.451326
669;3.694118;6.167647;4.411361
670;3.764706;5.944118;4.342330
671;3.820588;5.941176;4.509631
672;3.820588;5.941176;4.539043
673;3.805882;5.814706;4.610265
674;3.670588;5.614706;4.462861
675;3.476470;5.652941;4.401729
676;3.341177;5.988235;4.188639
677;3.405882;5.988235;4.256690
678;3.341177;5.841177;4.183507
679;3.764706;5.932353;4.546079
680;3.817647;5.935294;4.446771
681;3.450000;5.991177;4.386678
682;3.764706;5.682353;4.414532
683;3.732353;6.394118;4.488754
684;3.738235;5.917647;4.511879
685;3.711765;5.950000;4.507901
686;3.994118;5.691176;4.553633
687;3.564706;5.567647;4.039447
688;3.194118;5.873529;4.236217
689;3.194118;5.973529;4.091062
690;3.194118;5.479412;4.030219
691;3.223529;6.035294;4.144175
692;3.352941;5.614706;4.199711
693;3.429412;5.894118;4.332295
694;3.523530;5.861765;4.400692
695;3.661765;5.729412;4.430854
696;3.429412;6.670588;4.095156
697;3.479412;5.305882;4.148039
698;3.479412;5.773530;4.238523
699;3.788235;6.064706;4.510380
700;3.802941;5.802941;4.342446
701;3.761765;6.117647;4.414993
702;3.761765;5.847059;4.298327
703;3.526471;5.932353;4.370126
704;3.497059;5.997059;4.285871
705;3.405882;5.820588;4.316436
706;3.405882;5.932353;4.307266
707;3.526471;6.002941;4.377162
708;3.670588;5.597059;4.504844
709;3.682353;5.558824;4.445674
710;3.670588;6.117647;4.466782
711;3.682353;6.473529;4.618281
712;3.670588;6.338235;4.428431
713;3.797059;5.735294;4.313148
714;3.670588;6.635294;4.340426
715;3.405882;5.302941;4.105363
716;3.470588;5.908823;4.291003
717;3.505882;6.202941;4.234660
718;3.844118;5.967647;4.541753
719;3.470588;5.900000;4.260438
720;3.855882;5.620588;4.479988
721;3.844118;5.994118;4.418050
722;3.855882;5.976470;4.487716
723;3.917647;5.894118;4.436159
724;3.917647;6.535294;4.464532
725;3.917647;6.155882;4.457209
726;3.750000;6.202941;4.510092
727;3.526471;6.041176;4.338582
728;3.526471;6.482353;4.395675
729;3.526471;5.938235;4.407496
730;3.788235;5.797059;4.335294
731;3.782353;6.064706;4.444175
732;3.782353;5.905882;4.476874
733;3.826471;5.520588;4.599308
734;3.082353;5.994118;4.646194
735;3.870588;6.044117;4.657036
736;3.650000;5.870588;4.448328
737;3.870588;5.635294;4.593945
738;3.900000;6.417647;4.724798
739;3.900000;6.400000;4.637947
740;3.900000;5.370588;4.569031
741;3.900000;6.000000;4.661073
742;3.847059;5.429412;4.323357
743;3.782353;5.902941;4.504095
744;3.714706;6.208824;4.398212
745;3.688235;6.214706;4.256575
746;3.626471;5.655882;4.275432
747;3.823529;5.820588;4.490023
748;3.670588;5.923530;4.295213
749;3.591177;5.858823;4.527740
750;3.788235;5.902941;4.330219
751;3.561765;5.905882;4.373356
752;3.591177;5.717647;4.378028
753;3.591177;5.905882;4.675317
754;3.308824;5.926471;4.478662
755;3.405882;6.029412;4.191407
756;3.650000;6.029412;4.509228
757;3.405882;6.544117;4.233218
758;3.405882;5.932353;4.259400
759;3.585294;5.520588;4.177913
760;3.585294;5.891177;4.379124
761;3.585294;5.694118;4.223817
762;3.585294;6.000000;4.311360
763;3.661765;5.685294;4.417417
764;3.629412;5.738235;4.291406
765;3.782353;6.220588;4.280854
766;3.629412;6.220588;4.519146
767;3.352941;5.814706;4.165859
768;3.352941;5.800000;4.107324
769;3.517647;5.832353;4.330853
770;3.517647;5.717647;4.267244
771;3.308824;6.302941;4.388870
772;3.308824;5.717647;4.327393
773;3.638235;6.176471;4.359976
774;3.308824;6.344118;4.403749
775;3.308824;6.344118;4.244060
776;3.585294;5.705883;4.536390
777;3.585294;5.650000;4.350750
778;3.585294;6.167647;4.360554
779;3.479412;5.970588;4.151384
780;3.561765;5.452941;4.161476
781;3.526471;6.300000;4.271799
782;3.526471;5.891177;4.284429
783;3.208823;6.126471;4.381603
784;3.508824;5.752941;4.178316
785;3.497059;6.094118;4.142040
786;3.429412;5.638235;4.020992
787;3.720588;5.923530;4.200691
788;3.720588;6.152941;4.485178
789;3.438235;6.294117;4.357554
790;3.438235;6.008823;4.265974
791;3.405882;5.932353;4.129296
792;3.405882;6.294117;4.368684
793;3.405882;6.005882;4.280910
794;3.405882;6.420588;4.181372
795;3.438235;5.776471;4.171222
796;3.405882;5.502941;3.923126
797;3.405882;6.482353;4.081949
798;3.405882;5.861765;4.320127
799;3.405882;5.788235;4.067474
800;3.405882;5.800000;4.120416
801;3.308824;5.758823;4.413206
802;3.308824;5.879412;4.502595
803;3.800000;6.288235;4.479239
804;3.308824;5.641177;4.474741
805;3.405882;5.923530;4.283391
806;3.405882;6.000000;4.104613
807;3.405882;5.623529;4.156631
808;3.405882;6.264706;4.159053
809;3.391176;6.247059;4.143426
810;3.391176;5.932353;3.985005
811;3.405882;6.041176;4.212399
812;3.405882;5.788235;4.014590
813;3.405882;6.247059;4.361995
814;3.405882;5.879412;4.200058
815;3.420588;5.935294;4.106574
816;3.405882;5.879412;4.135928
817;3.405882;6.314706;4.281142
818;3.585294;5.750000;4.371337
819;3.797059;6.347059;4.497693
820;3.788235;5.970588;4.537832
821;3.479412;6.035294;4.318050
